5,15598,3
5,15599,3
5,15600,3
5,15603,1
5,15606,1
5,15608,1
5,15609,1
5,15610,1
5,15611,1
5,15612,1
5,15613,1
5,15614,1
5,15615,1
5,15617,1
5,15618,1
5,15619,1
5,15620,1
5,15622,1
5,15623,1
6,2070,5
6,2833,1
6,8694,3
6,12351,1
6,16519,1
6,18378,7
6,18418,4
6,18495,2
6,18496,1
6,18730,5
6,18895,2
6,18896,5
6,18897,5
6,18899,6
6,18900,7
6,18996,1
6,19000,1
6,19001,1
6,19006,1
6,19007,2
6,19008,5
7,1000,1
7,1137,1
7,1691,1
7,1692,1
7,1693,1
7,1697,1
7,1698,1
7,1701,1
7,1703,1
7,3843,1
7,4046,1
7,4356,1
7,4854,1
7,9977,1
7,12408,1
7,12868,1
7,12869,1
7,15090,1
7,15748,1
7,16091,1
7,19116,1
7,19120,1
7,19441,7
7,19491,1
7,19492,1
7,19493,1
7,19516,1
7,19517,1
7,19518,1
7,19519,1
7,19520,1
7,19521,1
7,19522,1
7,19523,1
7,19524,1
7,19525,1
7,19540,1
7,19567,2
7,19594,3
7,19642,1
7,19655,1
7,19659,2
7,19690,5
7,19719,3
7,19743,1
7,19749,2
7,19765,3
7,19773,4
7,19774,3
7,19775,3
7,19776,3
7,19777,3
7,19779,3
7,19780,3
7,19781,3
7,19782,6
7,19791,1
7,19792,2
7,19803,3
7,19813,1
7,19844,1
7,19882,1
7,19890,1
7,20022,2
7,20048,1
7,20049,2
7,20054,1
7,20055,1
7,20056,1
7,20057,1
7,20058,1
7,20059,1
7,20110,1
7,20112,1
7,20123,1
7,20129,1
7,20222,1
7,20250,2
7,20251,1
7,20293,1
7,20294,1
7,20295,1
7,20298,1
7,20304,1
7,20317,1
7,20350,1
7,20352,1
7,20355,1
7,20356,1
7,20357,1
7,20366,1
7,20369,1
7,20371,1
7,20372,1
7,20373,1
7,20374,1
7,20375,1
7,20376,1
7,20377,1
7,20379,1
7,20380,1
7,20382,2
7,20383,2
7,20384,1
7,20388,1
7,20403,1
7,20404,1
7,20405,2
7,20406,1
7,20407,1
7,20408,1
7,20409,1
7,20463,1
7,20464,1
7,20465,1
7,20466,1
7,20468,1
7,20488,1
7,20489,1
7,20490,1
7,20491,1
7,20496,1
7,20541,1
7,20554,2
7,20555,1
7,20578,1
7,20579,1
7,20580,1
7,20581,1
7,20582,1
7,20583,1
7,20584,1
7,20624,1
7,20625,1
7,20626,1
7,20627,1
7,20628,1
7,20629,1
7,20630,1
7,20631,1
7,20632,1
7,20633,1
7,20634,1
7,20635,1
7,20636,1
7,20637,1
7,20639,1
7,20640,1
7,20641,1
7,20642,1
7,20643,1
7,20644,1
7,20645,1
7,20646,1
7,20647,1
7,20648,1
7,20649,1
7,20650,1
7,20651,1
7,20652,1
7,20653,1
7,20654,1
7,20655,1
7,20656,1
7,20657,1
7,20658,1
7,20661,1
7,20662,2
7,20663,1
7,20665,1
7,20667,9
7,20668,2
7,20669,1
7,20670,1
7,20671,1
7,20672,1
7,20673,1
7,20674,1
7,20675,1
7,20676,1
7,20677,1
7,20678,1
7,20679,1
7,20680,1
7,20682,1
7,20683,1
7,20684,1
7,20685,1
7,20686,1
7,20687,1
7,20688,1
7,20689,1
7,20690,1
7,20691,1
7,20692,1
7,20693,1
7,20694,2
7,20695,3
7,20696,2
7,20697,2
7,20699,2
7,20700,1
7,20701,1
7,20702,1
7,20703,1
7,20705,1
7,20706,1
7,20707,1
7,20708,1
7,20711,1
7,20712,1
7,20713,1
7,20714,1
7,20715,1
7,20716,1
7,20717,1
7,20718,1
7,20719,1
7,20720,1
7,20721,1
7,20722,1
7,20724,2
11,2413,5
11,10587,1
11,26912,10
11,27037,3
11,27080,3
11,27094,3
11,27102,2
11,27120,1
11,27196,5
11,27201,6
11,27210,1
11,27234,1
11,27235,1
11,27239,2
13,2154,1
13,2160,1
13,3927,1
13,5628,1
13,5630,1
13,8393,1
13,8955,1
13,9094,1
13,9312,1
13,9314,1
13,10343,1
13,10371,1
13,10796,2
13,11954,1
13,12791,1
13,13065,2
13,14000,1
13,14961,2
13,15650,1
13,15777,1
13,16279,1
13,16547,1
13,17617,1
13,17956,1
13,18219,1
13,18459,1
13,19880,1
13,23498,1
13,24892,1
13,33100,1
13,33224,1
13,33319,1
13,33392,1
13,33393,1
13,33406,1
13,33411,2
13,33417,1
13,33432,1
13,33437,2
13,33581,1
13,33627,1
13,33647,1
13,33788,1
13,33875,1
13,33886,1
13,33887,1
13,33900,3
13,33932,1
13,33936,1
13,33938,1
13,34082,1
13,34087,1
13,34088,1
13,34093,1
13,34094,2
13,34117,1
13,34382,1
13,34514,3
13,34523,3
13,34548,1
13,34576,1
13,34587,1
13,34589,1
13,34590,1
13,34788,1
13,34885,1
13,34910,1
13,34988,2
13,35257,1
13,35266,3
13,35360,2
13,35407,1
13,35422,1
13,35461,2
13,35469,1
13,35518,2
13,35624,1
13,35646,5
13,35652,1
13,35657,2
13,35733,1
13,35767,1
13,35804,1
13,35807,1
13,36031,2
13,36034,2
13,36214,1
13,36225,1
13,36252,1
13,36356,2
13,36357,2
13,36358,1
13,36386,1
13,36437,1
13,36448,1
13,36495,1
13,36605,1
13,36613,1
13,36714,2
13,36733,1
13,36784,1
13,36840,1
13,36865,1
13,36921,1
13,36994,1
13,37003,1
13,37029,1
13,37032,1
13,37044,1
13,37147,1
13,37206,1
13,37261,2
13,37263,1
13,37348,1
13,37367,1
13,37399,1
13,37432,1
13,37551,1
13,37607,1
13,37639,1
13,37664,1
13,37786,1
13,37864,2
13,37887,1
13,37937,1
13,37961,1
13,38026,1
13,38064,1
13,38065,1
13,38089,1
13,38153,1
13,38177,1
13,38185,1
13,38236,1
13,38294,1
13,38412,1
13,38541,1
13,38605,1
13,38638,1
13,38640,1
13,38641,1
13,38642,1
13,38644,1
13,38645,1
13,38646,1
13,38647,1
13,38648,1
13,38649,1
13,38650,1
13,38651,1
13,38654,1
13,38655,1
13,38656,1
13,38657,1
13,38658,1
13,38659,1
13,38660,1
13,38661,1
13,38662,1
13,38663,1
13,38664,1
13,38665,1
13,38666,1
13,38667,1
13,38668,1
13,38670,1
13,38672,1
22,2681,1
22,3365,1
22,3582,1
22,4495,1
22,4846,1
22,6135,1
22,8021,1
22,9859,1
22,12676,1
22,33018,1
22,35305,1
22,39040,1
22,42343,1
22,47458,1
22,50003,1
22,50464,1
22,58303,1
22,63014,1
22,63278,1
22,63494,2
22,63514,1
22,63530,1
22,63537,1
22,63556,1
22,63582,1
22,63607,1
22,63608,1
22,63635,1
22,63688,1
22,63717,2
22,63758,2
22,63821,1
22,63838,1
22,63944,1
22,63954,1
22,63999,2
22,64037,1
22,64039,1
22,64091,1
22,64137,1
22,64145,1
22,64293,1
22,64324,1
22,64335,1
22,64555,1
22,64622,1
22,64710,1
22,64711,1
22,64713,1
22,64722,1
22,64723,1
22,64863,1
22,64869,2
22,64926,1
22,64953,1
22,64961,1
22,65028,1
22,65054,1
22,65067,1
22,65078,1
22,65147,1
22,65148,1
22,65150,1
22,65151,1
22,65174,1
22,65289,1
22,65292,1
22,65345,1
22,65350,3
22,65357,1
22,65449,1
22,65559,1
22,65613,1
22,65691,1
22,65746,1
22,65788,1
22,65811,1
22,65822,1
22,65917,2
22,65926,1
22,65977,1
22,65981,1
22,66089,1
22,66090,1
22,66091,1
22,66092,1
22,66093,1
22,66094,1
22,66121,1
22,66163,2
22,66229,3
22,66379,1
22,66407,1
22,66414,1
22,66472,1
22,66562,1
22,66572,1
22,66593,1
22,66602,1
22,66630,1
22,66681,1
22,66720,1
22,66842,1
22,67054,1
22,67080,1
22,67096,1
22,67100,1
22,67141,1
22,67187,1
22,67279,1
22,67299,2
22,67334,1
22,67350,1
22,67427,2
22,67428,1
22,67437,2
22,67524,2
22,67539,1
22,67548,1
22,67550,1
22,67551,1
22,67552,1
22,67553,1
22,67554,1
22,67555,1
22,67556,1
22,67557,1
22,67558,1
22,67560,1
22,67561,1
22,67563,1
22,67564,1
22,67566,1
22,67567,1
22,67568,1
22,67569,1
22,67570,1
22,67572,1
22,67573,1
22,67574,1
22,67575,1
23,3115,8
23,4153,8
23,4320,5
23,14816,4
23,14975,2
23,15530,1
23,17408,4
23,46371,5
23,58514,2
23,70218,3
23,70231,6
23,70233,7
23,70268,8
23,70299,2
23,70301,1
23,70308,6
23,70355,7
23,70361,8
23,70363,3
23,70379,1
23,70385,6
23,70390,6
23,70413,1
23,70468,8
23,70511,4
23,70548,3
23,70549,4
23,70580,6
23,70598,8
23,70602,2
23,70638,1
23,70649,8
23,70770,3
23,70781,5
23,70828,1
23,70883,1
23,70963,4
23,71023,6
23,71037,3
23,71069,5
23,71090,11
23,71158,3
23,71517,1
23,71542,4
23,71548,7
23,71552,7
23,71553,1
23,71559,1
23,71580,7
23,71667,3
23,71731,6
23,71737,7
23,71795,9
23,71955,8
23,71973,4
23,72012,5
23,72282,3
23,72309,1
23,72331,6
23,72336,8
23,72342,7
23,72350,2
23,72356,3
23,72367,3
23,72421,4
23,72442,6
23,72455,3
23,72458,5
23,72461,1
23,72464,4
23,72467,6
23,72468,3
23,72469,4
23,72471,7
23,72475,1
23,72478,6
23,72479,1
23,72482,3
23,72488,6
23,72494,4
23,72498,4
23,72502,3
23,72507,5
23,72509,4
23,72510,7
23,72518,4
23,72519,4
23,72520,4
23,72521,2
23,72523,6
23,72524,2
23,72531,2
23,72533,7
23,72534,1
23,72541,5
23,72543,3
23,72546,7
23,72549,1
23,72553,6
23,72554,1
23,72556,7
23,72560,3
23,72562,4
23,72563,6
23,72567,8
23,72569,6
23,72570,4
23,72571,4
23,72583,3
23,72584,3
23,72585,8
23,72586,3
23,72587,3
23,72588,3
23,72589,4
23,72590,6
23,72591,3
23,72592,11
23,72593,8
23,72595,4
23,72596,5
23,72598,5
23,72599,2
23,72600,1
23,72601,1
23,72602,2
23,72603,2
23,72605,1
23,72606,1
23,72607,1
23,72608,1
23,72609,1
23,72610,1
24,5475,17
24,5908,1
24,7117,2
24,7119,4
24,7423,1
24,10168,2
24,11653,1
24,11654,1
24,11655,1
24,15243,3
24,16507,3
24,16508,2
24,16509,2
24,16519,2
24,18416,3
24,19001,4
24,19420,1
24,21524,1
24,25545,2
24,26825,1
24,26854,1
24,27041,2
24,27153,2
24,27155,2
24,27192,2
24,27195,2
24,27200,2
24,27231,2
24,27371,1
24,29407,2
24,29408,2
24,29410,2
24,42135,2
24,43595,4
24,44241,9
24,44334,3
24,48284,2
24,48678,2
24,49322,2
24,53058,1
24,53229,1
24,53481,1
24,53736,1
24,55912,2
24,55915,2
24,55916,2
24,61015,1
24,61032,1
24,61096,1
24,73986,9
24,73993,2
24,74030,3
24,74035,1
24,74037,6
24,74039,7
24,74044,3
24,74048,7
24,74049,7
24,74050,4
24,74061,1
24,74062,3
24,74068,2
24,74113,9
24,74120,5
24,74143,3
24,74144,5
24,74145,7
24,74159,2
24,74160,4
24,74170,6
24,74175,2
24,74179,1
24,74180,2
24,74183,2
24,74192,2
24,74195,2
24,74229,2
24,74233,4
24,74268,2
24,74269,2
24,74275,4
24,74279,4
24,74280,4
24,74281,2
24,74287,1
24,74290,1
24,74292,7
24,74293,2
24,74403,2
24,74417,2
24,74420,2
24,74456,2
24,74458,2
24,74459,1
24,74461,2
24,74468,1
24,74481,2
24,74482,2
24,74484,2
24,74549,2
24,74566,2
24,74567,1
24,74594,1
24,74596,2
24,74597,1
24,74598,2
24,74599,3
24,74705,1
24,74730,1
26,49850,1
26,59675,1
26,60171,1
26,60255,2
26,60360,1
26,60369,1
26,81092,1
26,81537,1
26,81538,1
27,895,1
27,1553,3
27,3474,1
27,3951,2
27,4531,2
27,6591,4
27,7896,11
27,7897,12
27,7900,12
27,7902,6
27,7904,8
27,8575,1
27,11049,1
27,11051,1
27,11052,1
27,11659,1
27,13721,1
27,14392,1
27,14575,1
27,15041,3
27,15042,3
27,15043,3
27,15044,3
27,15045,3
27,15561,4
27,15562,4
27,15563,4
27,15564,4
27,15565,5
27,15566,5
27,15568,5
27,15569,5
27,15570,5
27,15571,5
27,15821,1
27,15847,7
27,17469,1
27,17470,1
27,17475,1
27,17476,1
27,17477,1
27,17478,1
27,19015,1
27,20468,1
27,27057,1
27,27059,1
27,27061,1
27,27086,1
27,27105,2
27,27121,1
27,27432,2
27,27437,2
27,27438,4
27,27439,3
27,27440,3
27,29367,1
27,29394,2
27,29564,2
27,29987,1
27,41029,6
27,42537,1
27,42538,1
27,42540,1
27,42542,3
27,42543,3
27,42544,2
27,42545,2
27,42726,1
27,43053,1
27,43069,1
27,43112,7
27,43116,7
27,43117,7
27,43118,9
27,43158,7
27,43260,1
27,43984,1
27,43985,1
27,44050,1
27,44351,1
27,44357,9
27,44969,9
27,45002,8
27,46507,2
27,47473,2
27,50652,1
27,54589,1
27,57809,5
27,59551,9
27,61430,3
27,61724,6
27,62494,2
27,62538,6
27,62541,6
27,62543,4
27,62544,6
27,62545,5
27,75333,1
27,75354,1
27,75407,1
27,75456,1
27,79365,1
27,85439,5
27,87001,6
27,87004,1
27,87005,1
27,87018,1
27,87019,1
27,87026,1
27,87055,1
27,87057,1
27,87058,2
27,87059,2
27,87060,2
27,87063,1
27,87072,2
27,87100,1
27,87105,1
27,87106,1
27,87125,2
27,87143,1
27,87153,1
27,87163,1
27,87164,1
27,87168,16
27,87169,8
27,87170,17
27,87171,18
27,87173,9
27,87174,18
27,87175,16
27,87176,8
27,87187,2
27,87190,1
27,87213,5
27,87214,6
27,87215,6
27,87216,7
27,87217,10
27,87226,1
27,87227,1
27,87228,1
27,87280,1
27,87281,1
27,87291,2
27,87299,1
27,87307,1
27,87317,1
27,87318,1
27,87352,8
27,87353,12
27,87489,3
27,87501,1
27,87504,1
27,87505,1
27,87506,1
27,87507,1
27,87561,3
27,87664,8
27,87665,8
27,87668,8
27,87669,8
27,87670,8
27,87671,8
27,87742,1
27,87743,1
27,87744,1
27,87749,1
27,87770,1
27,87771,1
27,87772,1
27,87773,1
27,87774,1
27,87775,1
27,87777,2
27,87778,1
27,87779,2
27,87780,2
27,87781,1
27,87782,1
27,87783,1
27,87784,1
27,87785,1
27,87787,4
27,87788,6
27,87790,4
27,87791,3
27,87792,1
27,87796,1
27,87797,4
27,87798,2
27,87799,2
27,87800,2
27,87801,2
27,87802,1
27,87803,6
27,87804,4
27,87805,4
27,87806,4
27,87807,4
27,87808,5
27,87809,5
27,87810,5
27,87812,3
27,87813,3
27,87814,3
27,87815,3
27,87816,3
27,87817,3
27,87818,3
27,87819,2
27,87820,2
27,87821,2
27,87822,2
27,87823,1
27,87825,1
27,87826,1
27,87828,1
27,87829,1
27,87830,1
27,87831,1
27,87832,1
27,87833,1
27,87834,1
27,87835,1
27,87836,2
27,87837,3
27,87838,1
27,87839,1
27,87840,1
27,87841,1
27,87842,1
27,87843,1
27,87845,1
27,87846,1
27,87847,1
27,87848,9
27,87849,9
27,87850,9
27,87851,9
27,87852,9
27,87853,9
27,87854,8
28,10114,2
28,18070,1
28,25180,1
28,44718,1
28,89024,1
28,89028,1
28,89088,1
28,89089,1
28,89195,1
28,89261,1
28,89275,1
28,89331,1
28,89341,1
28,89342,1
29,24333,1
29,39979,1
29,39982,1
29,40106,1
29,40107,1
29,40484,1
29,89728,1
29,89729,1
30,639,1
30,1013,1
30,2450,1
30,3147,1
30,3474,1
30,3922,1
30,3965,1
30,4101,1
30,4357,1
30,4598,1
30,4599,1
30,4773,1
30,5011,1
30,5158,1
30,5177,1
30,5245,1
30,5385,1
30,5604,1
30,5629,1
30,5632,1
30,5644,1
30,5773,1
30,6510,1
30,6516,1
30,6658,1
30,6703,1
30,6776,1
30,6963,1
30,7044,1
30,7391,1
30,7808,1
30,7881,1
30,7927,1
30,7971,1
30,8098,1
30,8151,1
30,8281,3
30,8536,1
30,8586,1
30,8594,3
30,8949,1
30,9005,1
30,9042,1
30,9053,1
30,9349,1
30,10523,1
30,10575,1
30,10734,1
30,11183,1
30,11204,1
30,11211,1
30,11224,1
30,11287,1
30,11288,1
30,11289,1
30,11291,1
30,11292,1
30,11293,1
30,12355,2
30,12636,1
30,12694,1
30,13244,1
30,14252,1
30,14345,1
30,14485,1
30,14910,1
30,14928,1
30,14929,1
30,17063,1
30,17223,1
30,17305,1
30,17617,3
30,17923,1
30,17927,1
30,17930,1
30,17931,1
30,20468,1
30,22995,1
30,24689,1
30,24884,1
30,27908,1
30,27909,1
30,27937,1
30,27976,1
30,27977,1
30,28062,1
30,28063,1
30,28067,1
30,29979,1
30,33543,1
30,33566,1
30,33806,1
30,34647,1
30,35407,1
30,36039,1
30,36048,1
30,36309,1
30,36517,1
30,36639,1
30,36979,1
30,36981,1
30,36983,1
30,36984,1
30,37973,1
30,38782,1
30,38897,2
30,39170,1
30,39171,1
30,39901,1
30,39916,1
30,40102,1
30,40443,1
30,41547,1
30,47284,1
30,47460,1
30,47581,3
30,47587,1
30,47842,1
30,47896,1
30,48506,1
30,48520,1
30,49310,1
30,49367,1
30,49586,1
30,49670,1
30,49886,1
30,49969,1
30,49975,1
30,50427,1
30,50498,1
30,50640,1
30,50716,1
30,52991,1
30,55917,1
30,56296,1
30,56867,1
30,57776,1
30,58363,1
30,58364,3
30,58645,1
30,59701,1
30,60085,1
30,62598,3
30,62603,1
30,62648,1
30,62843,1
30,63286,1
30,65367,1
30,66761,2
30,67162,1
30,68944,1
30,72178,3
30,72179,3
30,73095,1
30,73258,3
30,73411,1
30,73937,2
30,74911,2
30,74943,1
30,74984,1
30,74987,1
30,74988,1
30,75023,1
30,75027,2
30,75043,1
30,75076,1
30,75167,2
30,75686,1
30,76016,1
30,76189,1
30,76307,1
30,76383,1
30,76389,1
30,76420,1
30,76597,1
30,76625,1
30,76648,1
30,76714,1
30,76779,2
30,76985,1
30,77001,1
30,77235,1
30,77236,1
30,77377,1
30,77426,1
30,77446,1
30,77615,1
30,77816,1
30,78036,1
30,78077,3
30,78139,3
30,78328,3
30,78375,1
30,78515,1
30,78628,3
30,79231,1
30,79354,1
30,79548,2
30,79788,3
30,82993,1
30,90661,1
30,93729,3
30,93730,1
30,94172,3
30,94386,1
30,94658,1
30,94709,2
30,95164,3
30,95165,3
30,95166,3
30,95168,3
30,95169,3
30,95182,1
30,95658,1
30,95661,1
30,95710,1
30,95713,3
30,95800,1
30,96001,3
30,96002,3
30,96026,1
30,96028,1
30,96029,1
30,96030,1
30,96031,1
30,96032,1
30,96034,1
30,96036,1
30,96037,2
30,96044,1
30,96045,1
30,96046,1
30,96047,1
30,96048,1
30,96049,1
30,96050,1
30,96051,1
30,96052,1
30,96053,1
30,96054,1
30,96055,1
30,96056,1
30,96057,1
30,96058,1
30,96059,1
30,96060,1
30,96063,1
30,96064,1
30,96065,1
30,96066,1
30,96067,1
30,96068,1
30,96069,1
30,96070,1
30,96071,1
30,96072,1
30,96073,1
30,96074,1
30,96075,1
30,96076,2
30,96077,1
30,96078,1
30,96079,2
30,96080,1
30,96081,1
30,96082,1
30,96083,1
30,96084,1
30,96086,1
30,96087,1
30,96088,1
30,96089,2
30,96090,2
30,96092,1
30,96093,1
30,96094,1
30,96095,1
30,96096,1
30,96097,1
30,96098,1
30,96099,1
30,96100,1
30,96101,1
30,96102,1
30,96103,1
30,96104,1
30,96105,1
30,96106,1
30,96107,1
30,96108,1
30,96109,1
30,96110,1
30,96112,1
30,96113,1
30,96114,1
30,96115,1
30,96118,1
30,96120,1
30,96123,1
30,96127,1
30,96129,1
30,96130,3
30,96131,3
30,96132,3
30,96133,3
30,96134,3
30,96136,1
30,96137,1
30,96138,1
30,96141,1
30,96142,1
30,96143,1
30,96144,1
30,96145,1
30,96146,1
30,96147,1
30,96148,1
30,96149,1
30,96150,1
30,96152,1
30,96153,1
30,96155,1
30,96156,1
30,96157,1
30,96158,1
30,96159,1
30,96160,1
30,96161,1
30,96162,1
30,96163,1
30,96164,1
30,96166,1
33,109392,2
34,5150,13
34,5850,6
34,79991,7
34,110441,13
34,110448,9
34,111565,1
34,111566,1
34,111567,2
34,111568,2
34,111569,1
34,111570,1
34,111571,1
34,111572,2
34,111573,1
34,111574,3
34,111575,3
34,111576,1
34,111577,1
34,111578,1
34,111580,7
34,111581,7
34,111582,6
34,111583,1
34,111584,1
39,7647,1
39,7648,1
39,45610,1
39,50595,1
39,50714,1
39,79904,1
39,87235,1
39,87238,1
39,87644,1
39,87978,1
39,119760,1
39,119901,1
39,119902,1
39,119903,1
39,119904,1
39,119905,1
39,119906,1
39,119907,1
39,119908,1
39,119909,1
39,119910,1
39,119973,1
39,119974,1
39,119975,1
39,119976,1
39,119977,1
39,119978,1
39,119979,1
39,119980,1
39,119981,1
39,119982,1
39,119983,1
39,120115,1
39,120205,1
39,120206,1
39,120207,1
39,120208,1
39,120209,1
39,120210,1
39,120211,1
39,120212,1
39,120213,1
39,120214,1
39,120215,1
39,120216,1
39,120296,1
39,120298,1
39,120299,1
39,120419,1
39,120420,1
39,120422,1
39,120424,1
39,120425,1
39,120428,1
39,120430,1
39,120885,1
39,120886,1
39,120887,1
39,120888,1
39,120889,1
39,120890,1
39,120891,1
39,121060,1
39,121061,1
39,121062,1
39,121063,1
39,121064,1
39,121065,1
39,121066,1
39,121067,1
39,121068,1
39,121069,1
39,121070,1
39,121071,1
39,121072,1
39,121073,1
39,121512,1
39,121513,1
39,121868,1
39,121869,1
39,121870,1
39,121871,1
39,121872,1
39,121873,1
39,121875,1
39,122050,1
39,122051,1
39,122052,1
39,122053,1
41,3418,2
41,4088,1
41,4089,2
41,4090,2
41,4091,1
41,4092,1
41,4093,1
41,5713,2
41,8350,1
41,10307,3
41,10344,1
41,10347,1
41,11730,2
41,15668,1
41,20639,1
41,20641,1
41,20645,1
41,20646,1
41,20647,1
41,57278,2
41,57905,1
41,66671,1
41,68157,2
41,103579,1
41,115197,1
41,115436,1
41,117185,1
41,119649,1
41,119692,2
41,122796,2
41,122843,3
41,122870,1
41,122874,1
41,122941,4
41,122951,2
41,122955,4
41,122959,1
41,123072,1
41,123125,1
41,123163,2
41,123174,1
41,123177,2
41,123201,1
41,123204,2
41,123247,1
41,123248,2
41,123249,4
41,123250,2
41,123251,1
41,123259,1
41,123279,1
41,123291,1
41,123315,1
41,123325,1
41,123326,1
41,123327,2
41,123331,1
41,123334,1
41,123341,1
41,123344,1
41,123361,2
41,123411,2
41,123432,1
41,123448,4
41,123449,4
41,123454,1
41,123542,2
41,123543,3
41,123544,2
41,123546,1
41,123554,2
41,123557,1
41,123572,1
41,123586,1
41,123587,2
41,123588,1
41,123589,2
41,123590,2
41,123591,2
41,123592,2
41,123593,1
41,123594,2
41,123595,1
41,123596,1
41,123597,2
41,123598,1
44,150,2
44,3477,1
44,4083,1
44,4291,1
44,5378,1
44,5379,1
44,5631,1
44,5664,1
44,5729,1
44,6365,1
44,6523,1
44,6658,1
44,6734,1
44,6774,1
44,6986,1
44,7406,1
44,7426,1
44,7940,1
44,8532,1
44,8812,1
44,8835,1
44,9356,1
44,9751,1
44,9888,1
44,9944,1
44,11382,1
44,11558,1
44,11600,1
44,11899,1
44,12098,1
44,12118,1
44,13142,1
44,14468,1
44,14956,1
44,15085,1
44,15276,1
44,15277,1
44,15336,1
44,15566,1
44,16638,1
44,17202,1
44,18233,1
44,19077,1
44,21304,1
44,28193,1
44,30160,1
44,30792,1
44,31397,1
44,31944,1
44,33093,1
44,33183,1
44,33485,1
44,33500,1
44,33919,1
44,34523,1
44,34635,1
44,35037,1
44,36129,1
44,37206,1
44,38755,1
44,39138,1
44,39358,1
44,40402,1
44,41532,1
44,46333,1
44,46365,1
44,47311,1
44,47887,1
44,48852,1
44,48927,1
44,49112,1
44,49325,1
44,49601,1
44,49933,1
44,49935,1
44,50340,1
44,54980,1
44,55807,1
44,58839,1
44,60474,1
44,60531,1
44,61315,1
44,61593,1
44,62381,1
44,62395,1
44,62481,1
44,62517,1
44,63641,1
44,65270,1
44,67597,2
44,67684,1
44,68511,1
44,70161,1
44,70287,1
44,73792,1
44,74393,1
44,75172,1
44,75354,1
44,75482,1
44,75492,1
44,75738,1
44,76223,1
44,76592,1
44,76974,1
44,76987,1
44,77147,1
44,77207,1
44,77405,1
44,77731,1
44,78158,1
44,78221,1
44,78255,1
44,78655,1
44,78656,1
44,78672,1
44,78859,1
44,79132,1
44,79527,1
44,79582,1
44,79608,1
44,80095,1
44,81208,1
44,84756,1
44,86357,1
44,87005,1
44,87145,1
44,87225,1
44,91500,1
44,91532,1
44,91578,1
44,92005,1
44,92289,1
44,92559,1
44,93273,1
44,94662,1
44,97695,1
44,105242,1
44,105669,1
44,105823,1
44,106347,1
44,106457,1
44,106589,1
44,109016,1
44,114628,1
44,116088,1
44,117497,1
44,117910,1
44,117948,1
44,123150,1
44,126395,1
44,127536,1
44,128966,1
44,129165,1
44,129308,1
44,129513,1
44,129520,2
44,129544,1
44,129545,1
44,129546,1
44,129547,1
44,129548,1
44,129549,1
44,129551,1
44,129552,1
44,129553,1
44,129554,1
44,129555,1
44,129556,1
44,129557,1
44,129559,1
44,129560,1
44,129561,1
44,129562,1
44,129563,1
44,129564,1
44,129565,1
44,129566,1
44,129567,1
44,129569,1
44,129570,1
44,129571,1
44,129572,1
44,129573,1
44,129574,1
44,129575,1
44,129576,1
44,129577,1
44,129579,1
44,129580,1
44,129581,1
44,129582,1
44,129583,1
44,129584,1
44,129585,1
44,129586,1
44,129587,1
44,129588,1
44,129589,1
44,129590,1
44,129591,1
44,129592,1
44,129593,1
44,129594,1
44,129595,1
44,129596,1
44,129598,1
44,129599,1
44,129600,1
44,129601,1
44,129602,1
